gauge_id,state,name,provider,lat,long
090955285,CO,"GOV'T HIGHLINE CA AB CAMP #7 SPILL, NR MACK, CO.",usgs,39.27247949,-108.832881
09095529,CO,"CAMP NO. 7 SPILLWAY NEAR MACK, CO.",usgs,39.27275726,-108.832881
09095530,CO,"GOVERNMENT HIGHLINE CANAL NEAR MACK, CO.",usgs,39.2858126,-108.830103
09095800,CO,"PLATEAU CREEK NEAR HEIBERGER, CO.",usgs,39.21747995,-107.7745058
09096000,CO,"PLATEAU CREEK AT UPPER STA, NEAR COLLBRAN, CO.",usgs,39.22359086,-107.802007
09096100,CO,"VEGA RESERVOIR NEAR COLLBRAN, CO",usgs,39.22497969,-107.8117297
09096500,CO,"PLATEAU CREEK NEAR COLLBRAN, CO.",usgs,39.2505349,-107.84062
09096800,CO,"BUZZARD CREEK BL OWENS CREEK, NR HEIBERGER, CO.",usgs,39.23609184,-107.6339464
09097500,CO,"BUZZARD CREEK NEAR COLLBRAN, CO",usgs,39.2722015,-107.8506206
09097600,CO,"BRUSH CREEK NEAR COLLBRAN, CO",usgs,39.3249794,-107.8422873
09097900,CO,"PLATEAU CREEK BELOW COLLBRAN, CO",usgs,39.23970087,-107.971459
09098500,CO,"ATKINSON CREEK NEAR COLLBRAN, CO.",usgs,39.10275785,-107.8972879
09099000,CO,"EAST FORK BIG CREEK NEAR COLLBRAN, CO.",usgs,39.10942448,-107.8956212
09099500,CO,"BIG CREEK AT UPPER STATION, NEAR COLLBRAN, CO.",usgs,39.1319242,-107.9186779
09100000,CO,"BIG CREEK NEAR COLLBRAN, CO.",usgs,39.19497906,-107.9611802
09100500,CO,"COTTONWOOD CREEK AT UPPER STA, NEAR MOLINA, CO.",usgs,39.12775718,-107.9964587
09101000,CO,"COTTONWOOD CREEK NEAR MOLINA, CO.",usgs,39.16414585,-108.0184046
09101500,CO,"BULL CREEK AT UPPER STATION, NEAR MOLINA, CO.",usgs,39.1169241,-108.035627
09104000,CO,"COON CREEK NEAR MESA, CO.",usgs,39.106647,-108.1334097
09104500,CO,"MESA CREEK NEAR MESA, CO.",usgs,39.08636939,-108.1267425
09105000,CO,"PLATEAU CREEK NEAR CAMEO, CO",usgs,39.1836111,-108.2683333
09106000,CO,"COLORADO RIVER NEAR PALISADE, CO.",usgs,39.1277586,-108.3259184
09106104,CO,"KIEFER EXTENSION GRAND VALLEY CA NR FRUITA, CO.",usgs,39.22525779,-108.775101
09106108,CO,"KIEFER EXTENSION GRAND VALLEY CANAL NR LOMA, CO.",usgs,39.2277579,-108.8189917
09106150,CO,"COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO",usgs,39.09859226,-108.355086
09106200,CO,"LEWIS WASH NEAR GRAND JUNCTION, CO.",usgs,39.06053714,-108.4778683
09107000,CO,"TAYLOR RIVER AT TAYLOR PARK, CO.",usgs,38.86027127,-106.5666966
09107500,CO,"TEXAS CREEK AT TAYLOR PARK, CO",usgs,38.84694444,-106.5546389
09108000,CO,"WILLOW CREEK AT TAYLOR PARK, CO.",usgs,38.81610515,-106.5294731
09109000,CO,"TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.",usgs,38.8183269,-106.6091977
09110000,CO,"TAYLOR RIVER AT ALMONT, CO.",usgs,38.66443715,-106.8453172
09110500,CO,"EAST RIVER NEAR CRESTED BUTTE, CO.",usgs,38.8644369,-106.9097644
09111000,CO,"COAL CREEK NEAR CRESTED BUTTE, CO.",usgs,38.85638158,-107.0558807
09111500,CO,"SLATE RIVER NEAR CRESTED BUTTE, CO",usgs,38.8697146,-106.969489
09112000,CO,"CEMENT CREEK NEAR CRESTED BUTTE, CO",usgs,38.82443729,-106.8528174
09112200,CO,"EAST RIVER BELOW CEMENT CREEK NR CRESTED BUTTE, CO",usgs,38.7841599,-106.8708736
09112500,CO,"EAST RIVER AT ALMONT, CO",usgs,38.66443715,-106.848095
09113000,CO,"CASTLE CREEK NEAR BALDWIN, CO.",usgs,38.76638315,-107.101438
09113100,CO,"CASTLE CREEK ABOVE MOUTH NEAR BALDWIN, CO",usgs,38.76916079,-107.084493
09113300,CO,"OHIO CREEK AT BALDWIN, CO.",usgs,38.7655496,-107.0583812
09113500,CO,"OHIO CREEK NEAR BALDWIN, CO.",usgs,38.7022155,-106.9983793
09113980,CO,"OHIO CREEK ABOVE MOUTH NR GUNNISON, CO",usgs,38.5877696,-106.931432
09114000,CO,"OHIO CREEK NEAR GUNNISON, CO.",usgs,38.5752694,-106.9386546
09114500,CO,"GUNNISON RIVER NEAR GUNNISON, CO.",usgs,38.54193567,-106.9497661
09115500,CO,"TOMICHI CREEK AT SARGENTS, CO",usgs,38.39502778,-106.422625
09116000,CO,"TOMICHI CREEK NEAR DOYLEVILLE, CO.",usgs,38.41249496,-106.5072527
09117000,CO,"TOMICHI CREEK AT PARLIN, CO.",usgs,38.497214,-106.7261469
09118000,CO,"QUARTZ CREEK NEAR OHIO CITY, CO.",usgs,38.55971538,-106.6364217
09118450,CO,"COCHETOPA CREEK BELOW ROCK CREEK NEAR PARLIN, CO",usgs,38.3372222,-106.7736111
09118500,CO,"COCHETOPA CREEK NEAR PARLIN, CO.",usgs,38.3999924,-106.7653151
09119000,CO,"TOMICHI CREEK AT GUNNISON, CO",usgs,38.5211111,-106.9409583
09120500,CO,"GUNNISON RIVER AT IOLA, CO.",usgs,38.4824915,-107.0889379
09121500,CO,"CEBOLLA CREEK NEAR LAKE CITY, CO.",usgs,37.9811084,-107.1686631
09121800,CO,"CEBOLLA CREEK NEAR POWDERHORN, CO.",usgs,38.22749466,-107.0733833
09122000,CO,"CEBOLLA CREEK AT POWDERHORN, CO.",usgs,38.291383,-107.1144958
09122500,CO,"SOAP CREEK NEAR SAPINERO, CO",usgs,38.5608333,-107.325
09123000,CO,"SOAP CREEK AT SAPINERO, CO.",usgs,38.474992,-107.2989443
09123400,CO,"LAKE FORK BELOW MILL GULCH NEAR LAKE CITY, CO.",usgs,37.90638636,-107.3847788
09123450,CO,"LAKE FORK BLW LAKE SAN CRISTOBAL NR LAKE CITY, CO",usgs,37.9843611,-107.2921611
09123500,CO,"LAKE FORK AT LAKE CITY, CO",usgs,38.01888889,-107.3144444
09124000,CO,"HENSON CREEK AT LAKE CITY, CO.",usgs,38.0197189,-107.3353338
09124500,CO,"LAKE FORK AT GATEVIEW, CO.",usgs,38.2988834,-107.2300557
09124700,CO,"GUNNISON RIVER BELOW BLUE MESA DAM, CO.",usgs,38.45221354,-107.3481119
09125000,CO,"CURECANTI CREEK NEAR SAPINERO, CO.",usgs,38.4877673,-107.415057
09125800,CO,"SILVER JACK RESERVOIR NEAR CIMARRON, CO",usgs,38.23276926,-107.5417263
09126000,CO,"CIMARRON RIVER NEAR CIMARRON, CO",usgs,38.25819444,-107.5461111
09126500,CO,"CIMARRON RIVER AT CIMARRON, CO.",usgs,38.44109929,-107.5542252
09127000,CO,"CIMARRON RIVER BLW SQUAW CREEK AT CIMARRON, CO",usgs,38.44694444,-107.5552222
09127500,CO,"CRYSTAL CREEK NEAR MAHER, CO.",usgs,38.5519326,-107.506169
09128000,CO,"GUNNISON RIVER BELOW GUNNISON TUNNEL, CO",usgs,38.52915336,-107.648947
09128500,CO,"SMITH FORK NEAR CRAWFORD, CO.",usgs,38.72776785,-107.5067234
09129000,CO,"SMITH FORK AT CRAWFORD, CO.",usgs,38.710544,-107.5761685
09129500,CO,"IRON CREEK NEAR CRAWFORD, CO.",usgs,38.68082114,-107.6025577
09129550,CO,"CRAWFORD RESERVOIR NEAR CRAWFORD, CO",usgs,38.69137668,-107.6061688
09129600,CO,"SMITH FORK NEAR LAZEAR, CO",usgs,38.70744444,-107.7101389
09129800,CO,"CLEAR FORK NEAR RAGGED MOUNTAIN, CO.",usgs,39.1433181,-107.4311646
09130500,CO,"EAST MUDDY CREEK NEAR BARDINE, CO.",usgs,39.0133221,-107.3583854
09130600,CO,"WEST MUDDY CREEK NEAR RAGGED MOUNTAIN, CO.",usgs,39.13081664,-107.5753341
09130800,CO,"WEST MUDDY CREEK NEAR BOWIE, CO.",usgs,39.11554,-107.5244998
09131100,CO,"COW CREEK NEAR PAONIA, CO.",usgs,39.10415037,-107.584501
09131200,CO,"WEST MUDDY CREEK NEAR SOMERSET, CO.",usgs,39.0897077,-107.5053329
09131495,CO,"PAONIA RESERVOIR NEAR BARDINE, CO",usgs,38.94304567,-107.3525526
09131500,CO,"MUDDY CREEK AT BARDINE, CO.",usgs,38.9399901,-107.3581084
09132000,CO,"RUBY ANTHRACITE CREEK NEAR FLORESTA, CO.",usgs,38.8630483,-107.1639388
09132050,CO,"ANTHRACITE CREEK NEAR SOMERSET, CO.",usgs,38.9538796,-107.273662
09132500,CO,"NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.",usgs,38.9258228,-107.4342211
09132700,CO,"MAIN HUBBARD CREEK NEAR PAONIA, CO.",usgs,39.0569281,-107.629502
09132800,CO,"MIDDLE HUBBARD CREEK NEAR PAONIA, CO.",usgs,39.0494284,-107.6208908
09132900,CO,"WEST HUBBARD CREEK NEAR PAONIA, CO.",usgs,39.03220668,-107.6136684
09132920,CO,"HUBBARD CREEK NEAR BOWIE, CO.",usgs,39.0447075,-107.566723
09132940,CO,"HUBBARD CREEK ABOVE IRON POINT GULCH NR BOWIE, CO",usgs,38.98248738,-107.5317227
09132960,CO,"HUBBARD CREEK AT HIGHWAY 133 AT MOUTH NR BOWIE, CO",usgs,38.92554385,-107.5183894
09132985,CO,"E FORK TERROR CR BLW COTTONWOOD STOMP NR BOWIE, CO",usgs,38.96470886,-107.567001
09132995,CO,"TERROR CREEK AT MOUTH NEAR BOWIE, CO",usgs,38.9038763,-107.5620012
09133000,CO,"NORTH FORK GUNNISON RIVER NEAR PAONIA, CO.",usgs,38.89915409,-107.5636679
09134000,CO,"MINNESOTA CREEK NEAR PAONIA, CO.",usgs,38.8699892,-107.5042227
09134050,CO,"MINNESOTA CREEK AT PAONIA, CO.",usgs,38.8741537,-107.588946
09134100,CO,"NORTH FORK GUNNISON RIVER BELOW PAONIA, CO",usgs,38.8575,-107.6219444
09134200,CO,"COTTONWOOD CREEK NEAR HOTCHKISS, CO.",usgs,38.8060966,-107.6872806
09134500,CO,"LEROUX CREEK NEAR CEDAREDGE, CO.",usgs,38.9263711,-107.793672
09134700,CO,"COW CREEK NEAR CEDAREDGE, CO.",usgs,38.9260933,-107.7925609
09135000,CO,"LEROUX CREEK NEAR LAZEAR, CO.",usgs,38.88109397,-107.7858938
09135900,CO,"LEROUX CREEK AT HOTCHKISS, CO.",usgs,38.7980401,-107.7320033
09135950,CO,"N.F. GUNNISON R BLW LEROUX CR, NR HOTCHKISS, CO",usgs,38.78831784,-107.7397812
09136100,CO,"NORTH FK GUNNISON RIVER ABOVE MOUTH NR LAZEAR, CO",usgs,38.78516667,-107.8334167
09136200,CO,"GUNNISON RIVER NEAR LAZEAR, CO.",usgs,38.7830395,-107.8378395
09136500,CO,"CURRANT CREEK NEAR CEDAREDGE, CO.",usgs,38.84998286,-107.8878414
09137050,CO,"CURRANT CREEK NEAR READ, CO.",usgs,38.7847057,-107.9389537
09137800,CO,"DIRTY GEORGE CREEK NEAR GRAND MESA, CO.",usgs,38.9447035,-108.0281249
09139200,CO,"WARD CREEK NEAR GRAND MESA, CO.",usgs,38.98359186,-107.9720117
09139500,CO,"WARD CREEK NEAR CEDAREDGE, CO.",usgs,38.9269259,-107.9772892
09140200,CO,"KISER CREEK NEAR GRAND MESA, CO.",usgs,38.98664748,-107.9436774
09140500,CO,"KISER CREEK NEAR CEDAREDGE, CO.",usgs,38.92942598,-107.9525662
09140700,CO,"COTTONWOOD CREEK NEAR GRAND MESA, CO",usgs,38.9773611,-107.9503056
09141000,CO,"COTTONWOOD CREEK NEAR CEDAREDGE, CO.",usgs,38.9299815,-107.9533996
09141200,CO,"YOUNGS CREEK NEAR GRAND MESA, CO.",usgs,38.95803685,-107.9186764
09141500,CO,"YOUNGS CREEK NEAR CEDAREDGE, CO.",usgs,38.9227594,-107.947566
09142000,CO,"WARD CREEK BELOW KISER CR, NEAR CEDAREDGE, CO.",usgs,38.89442637,-107.9714555
09143000,CO,"SURFACE CREEK NEAR CEDAREDGE, CO",usgs,38.9847034,-107.8545077
09143500,CO,"SURFACE CREEK AT CEDAREDGE, CO.",usgs,38.9016487,-107.921176
09143600,CO,"FRUIT GROWERS RESERVOIR NEAR ORCHARD CITY, CO",usgs,38.82637178,-107.9547878
09144000,CO,"SURFACE CREEK AT ECKERT, CO.",usgs,38.8335938,-107.9717328
09144200,CO,"TONGUE CREEK AT CORY, CO",usgs,38.787761,-107.9953444
09144250,CO,"GUNNISON RIVER AT DELTA, CO.",usgs,38.75303944,-108.078403
09144500,CO,"RED MOUNTAIN CREEK NEAR IRONTON, CO.",usgs,37.96277249,-107.6628379
09145000,CO,"UNCOMPAHGRE RIVER AT OURAY, CO.",usgs,38.01916047,-107.676171
09145500,CO,"CANYON CREEK AT OURAY, CO.",usgs,38.019716,-107.676171
09146000,CO,"UNCOMPAHGRE RIVER BELOW OURAY, CO.",usgs,38.0311047,-107.6750599
09146020,CO,"UNCOMPAHGRE RIVER NEAR OURAY, CO",usgs,38.04332665,-107.6831154
09146200,CO,"UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.",usgs,38.1838791,-107.7458924
09146400,CO,"WEST FORK DALLAS CREEK NEAR RIDGWAY, CO.",usgs,38.0736029,-107.8511739
09146500,CO,"EAST FORK DALLAS CREEK NEAR RIDGWAY, CO.",usgs,38.0933249,-107.8136727
09146550,CO,"BEAVER CREEK NEAR RIDGWAY, CO.",usgs,38.11638007,-107.8181172
09146600,CO,"PLEASANT VALLEY CREEK NEAR NOEL, CO.",usgs,38.14554597,-107.9197868
09147000,CO,"DALLAS CREEK NEAR RIDGWAY, CO",usgs,38.17776806,-107.7583927
09147022,CO,"RIDGWAY RESERVOIR NEAR RIDGWAY, CO",usgs,38.23721146,-107.7581144
09147025,CO,"UNCOMPAHGRE RIVER BELOW RIDGWAY RESERVOIR, CO",usgs,38.24055556,-107.7603056
09147100,CO,"COW CREEK NEAR RIDGWAY, CO.",usgs,38.1494363,-107.6447816
09147500,CO,"UNCOMPAHGRE RIVER AT COLONA, CO.",usgs,38.3313769,-107.7795038
09149400,CO,"SPRING CREEK NEAR BEAVER HILL, CO.",usgs,38.52387516,-107.971177
09149420,CO,"SPRING CREEK NEAR MONTROSE, CO.",usgs,38.39220967,-107.945065
09149480,CO,"DRY CREEK AT BEGONIA RD, NR DELTA, CO.",usgs,38.64581836,-108.0489577
09149500,CO,"UNCOMPAHGRE RIVER AT DELTA, CO",usgs,38.74194444,-108.0804167
09149900,CO,"POTTER CREEK NEAR COLUMBINE PASS, CO.",usgs,38.4797098,-108.3134145
09149910,CO,"POTTER CREEK NEAR OLATHE, CO.",usgs,38.6149857,-108.2067424
09150500,CO,"ROUBIDEAU CREEK AT MOUTH, NEAR DELTA, CO.",usgs,38.7349843,-108.1617399
09151500,CO,"ESCALANTE CREEK NEAR DELTA, CO.",usgs,38.756651,-108.2600775
09152000,CO,"KANNAH CREEK NEAR WHITEWATER, CO.",usgs,38.96164907,-108.2303576
09152500,CO,"GUNNISON RIVER NEAR GRAND JUNCTION, CO.",usgs,38.98331575,-108.4506446
09152520,CO,"CALLOW CREEK AT WHITEWATER, CO",usgs,38.989149,-108.4487002
09152600,CO,"ORCHARD MESA DRAIN AT GRAND JUNCTION, CO.",usgs,39.0469263,-108.5720382
09152650,CO,"LEACH CREEK AT DURHAM, CO.",usgs,39.09081474,-108.607595
09152900,CO,"ADOBE CREEK NEAR FRUITA, CO.",usgs,39.1369254,-108.6973205
09153000,CO,"COLORADO RIVER NEAR FRUITA, CO.",usgs,39.137481,-108.7309327
09153270,CO,"BIG SALT WASH AT FRUITA, CO.",usgs,39.1635918,-108.7509334
09153290,CO,"REED WASH NEAR MACK, CO.",usgs,39.2113692,-108.8037133
09153300,CO,"REED WASH NEAR LOMA, CO.",usgs,39.1835917,-108.7873237
09153330,CO,"WEST SALT CREEK NEAR CARBONERA, CO.",usgs,39.3963662,-108.9814966
09153400,CO,"WEST SALT CREEK NEAR MACK, CO.",usgs,39.3085902,-108.9837197
09160000,CO,"BADGER WASH OBSERVATION RES 4-A NEAR MACK, CO.",usgs,39.3310897,-108.9309398
09160500,CO,"BADGER WASH OBSERVATION RES 12 NEAR MACK, CO.",usgs,39.3233121,-108.930662
09161000,CO,"BADGER WASH OBSERVATION RES 2-A NEAR MACK, CO.",usgs,39.3294231,-108.9431625
09163050,CO,"BADGER WASH NEAR MACK, CO.",usgs,39.29331267,-108.933718
09163310,CO,"EAST SALT CREEK NEAR MACK, CO.",usgs,39.29720137,-108.866771
09163340,CO,"MACK WASH NEAR MACK, CO.",usgs,39.26581296,-108.8428814
09163490,CO,"SALT CREEK NEAR MACK, CO.",usgs,39.22164717,-108.8928833
09163500,CO,COLORADO RIVER NEAR COLORADO-UTAH STATE LINE,usgs,39.13276047,-109.0270546
09163570,CO,"HAY PRESS C AB FRUITA RES #3, NR GLADE PARK, CO.",usgs,38.8508166,-108.7828793
09165000,CO,"DOLORES RIVER BELOW RICO, CO.",usgs,37.63888428,-108.0603517
09166000,CO,"WEST (FORK) DOLORES RIVER NEAR STONER, CO.",usgs,37.63971559,-108.3270289
09166500,CO,"DOLORES RIVER AT DOLORES, CO.",usgs,37.47249296,-108.4975908
09166950,CO,"LOST CANYON CREEK NEAR DOLORES, CO.",usgs,37.44610459,-108.4692562
09167000,CO,"LOST CANYON CREEK AT DOLORES, CO.",usgs,37.4613819,-108.5014798
09167450,CO,"PLATEAU CREEK NEAR MOUTH, NEAR DOLORES, CO.",usgs,37.59915896,-108.4962024
09167500,CO,"DOLORES RIVER NEAR MCPHEE, CO.",usgs,37.576936,-108.572594
09168100,CO,"DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",usgs,37.8766579,-108.5831496
09168500,CO,"DISAPPOINTMENT CREEK NEAR CEDAR, CO.",usgs,37.9127689,-108.6500961
09168730,CO,"DOLORES RIVER NEAR SLICK ROCK, CO",usgs,38.04443666,-108.905382
09168800,CO,"BIG GYPSUM CREEK NEAR SLICK ROCK, CO.",usgs,38.11360266,-108.8587134
09169500,CO,"DOLORES RIVER AT BEDROCK, CO",usgs,38.3102675,-108.8853805
09170500,CO,"WEST PARADOX CREEK NEAR PARADOX, CO.",usgs,38.38332235,-108.9967734
09170800,CO,"WEST PARADOX CREEK ABOVE BEDROCK, CO.",usgs,38.3316562,-108.900381
09171000,CO,"WEST PARADOX CREEK NEAR BEDROCK, CO.",usgs,38.32998956,-108.871769
09171100,CO,"DOLORES RIVER NEAR BEDROCK, CO.",usgs,38.3569337,-108.8334347
09171200,CO,"SAN MIGUEL RIVER NEAR TELLURIDE, CO.",usgs,37.94804904,-107.877009
09171240,CO,LAKE FORK SAN MIGUEL RV ABV TROUT LAKE NR OPHIR CO,usgs,37.8178333,-107.8791111
09171310,CO,"SOUTH FORK SAN MIGUEL RIVER NEAR OPHIR, CO",usgs,37.8731111,-107.8944444
09171500,CO,"SAN MIGUEL RIVER AT FALL CREEK, CO.",usgs,37.9927701,-108.0239573
09172000,CO,"FALL CREEK NEAR FALL CREEK, CO.",usgs,37.95832607,-108.0059013
09172100,CO,"LEOPARD CREEK AT NOEL, CO.",usgs,38.10165776,-107.9233981
09172500,CO,"SAN MIGUEL RIVER NEAR PLACERVILLE, CO",usgs,38.0425,-108.1333333
09172600,CO,"SALTADO CREEK NEAR NORWOOD, CO.",usgs,37.92332597,-108.1317411
09172700,CO,"GURLEY DITCH NEAR NORWOOD, CO.",usgs,38.0149916,-108.241468
09172800,CO,"WEST BEAVER CREEK NEAR NORWOOD, CO.",usgs,37.8891593,-108.1975779
09173000,CO,"BEAVER CREEK NEAR NORWOOD, CO.",usgs,37.96999209,-108.1956327
09173500,CO,"HORSEFLY CREEK NEAR SAMS, CO.",usgs,38.20387827,-108.0575699
09174000,CO,"SAN MIGUEL RIVER NEAR NUCLA, CO.",usgs,38.26304529,-108.3978634
09174500,CO,"COTTONWOOD CREEK NEAR NUCLA, CO.",usgs,38.27360057,-108.3628619
09174600,CO,SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO,usgs,38.2441571,-108.5020343
09174700,CO,"WEST NATURITA C AT UPPER STA, NEAR NORWOOD, CO.",usgs,37.9108255,-108.3361949
09175000,CO,"WEST NATURITA CREEK NEAR NORWOOD, CO.",usgs,37.9758253,-108.3278608
09175200,CO,"LILYLANDS CANAL NEAR NORWOOD, CO.",usgs,38.0233251,-108.3848075
09175400,CO,"MAVERICK DRAW NEAR NORWOOD, CO.",usgs,38.17554575,-108.3317497
09175500,CO,"SAN MIGUEL RIVER AT NATURITA, CO.",usgs,38.2177684,-108.5664809
09175900,CO,"DRY CREEK NEAR NATURITA, CO.",usgs,38.0922138,-108.6220386
09176500,CO,"TABEGUACHE CREEK NEAR NUCLA, CO.",usgs,38.3688775,-108.3456386
09177000,CO,"SAN MIGUEL RIVER AT URAVAN, CO.",usgs,38.35721157,-108.712875
09179000,CO,"ROC CREEK NEAR URANIUM, CO.",usgs,38.43526629,-108.9228825
09179200,CO,"SALT CREEK NEAR GATEWAY, CO",usgs,38.5330428,-108.9709404
09179500,CO,"DOLORES RIVER AT GATEWAY, CO.",usgs,38.6813734,-108.9803867
09235450,CO,"VERMILLION CREEK AT INK SPRINGS RANCH, CO.",usgs,40.76190829,-108.7264995
09235490,CO,"VERMILLION CR. BLW. DOUGLAS DRAW NR. LODORE, CO",usgs,40.72218614,-108.7578892
09236000,CO,"BEAR RIVER NEAR TOPONAS, CO",usgs,40.04387328,-107.0722729
09236500,CO,"BEAR RIVER NEAR YAMPA, CO.",usgs,40.07081816,-106.9978269
09237450,CO,"YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO",usgs,40.2642611,-106.8917667
09237500,CO,"YAMPA RIVER BELOW STAGECOACH RESERVOIR, CO",usgs,40.28525929,-106.8314354
09237800,CO,"SERVICE CREEK NEAR OAK CREEK, CO.",usgs,40.29581486,-106.8014349
09238000,CO,"OAK CREEK NEAR OAK CREEK, CO.",usgs,40.24386976,-107.0153283
09238300,CO,"NORTH FORK WALTON CREEK NR RABBIT EARS PASS, CO.",usgs,40.3955363,-106.649764
09238350,CO,"FISHHOOK CREEK NEAR RABBIT EARS PASS, CO.",usgs,40.42942425,-106.6767099
09238500,CO,"WALTON CREEK NEAR STEAMBOAT SPRINGS, CO.",usgs,40.4080346,-106.7869917
09238700,CO,"FISH CR TRIB AB LONG LK, NR BUFFALO PASS, CO.",usgs,40.47331224,-106.6800438
09238705,CO,"LONG LAKE INLET NEAR BUFFALO PASS, CO.",usgs,40.47359,-106.6800438
09238710,CO,"FISH C TRIB BL LONG LK, NR BUFFLAO PASS, CO.",usgs,40.4766454,-106.6875442
09238750,CO,"MIDDLE FORK FISH CREEK NEAR BUFFALO PASS, CO",usgs,40.499,-106.6926389
09238770,CO,"GRANITE C NR BUFFALO PASS, CO.",usgs,40.49303389,-106.6925446
09238800,CO,"MID FK FISH CR TRIBUTARY BLW FISH CR RESERVOIR, CO",usgs,40.49720037,-106.6989339
09238900,CO,"FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO",usgs,40.4749775,-106.7869926
09239400,CO,"SPRING CREEK NEAR STEAMBOAT SPRINGS, CO.",usgs,40.49331029,-106.8053265
09239500,CO,"YAMPA RIVER AT STEAMBOAT SPRINGS, CO",usgs,40.4829861,-106.8324306
09240020,CO,"YAMPA RIVER BELOW SODA CREEK AT STEAMBOAT SPGS, CO",usgs,40.4892222,-106.8415278
09240500,CO,"ELK RIVER AT HINMAN PARK, CO.",usgs,40.75552836,-106.8100459
09240800,CO,"SOUTH FORK ELK RIVER NEAR CLARK, CO.",usgs,40.74525078,-106.8072682
09240900,CO,"ELK RIVER ABOVE CLARK, CO",usgs,40.743306,-106.8553254
09241000,CO,"ELK RIVER AT CLARK, CO.",usgs,40.7174726,-106.9158832
09242500,CO,"ELK RIVER NEAR MILNER, CO.",usgs,40.5146975,-106.9539407
09243700,CO,"MIDDLE CREEK NEAR OAK CREEK, CO",usgs,40.38553335,-106.993107
09243800,CO,"FOIDEL CREEK NEAR OAK CREEK, CO",usgs,40.34581144,-107.085053
09243900,CO,"FOIDEL CREEK AT MOUTH NEAR OAK CREEK, CO",usgs,40.39025545,-106.9947738
09244100,CO,"FISH CREEK NEAR MILNER, CO.",usgs,40.33414469,-107.1392207
09244300,CO,"GRASSY CREEK NEAR MOUNT HARRIS, CO.",usgs,40.4469199,-107.1456109
09244400,CO,"YAMPA RIVER NEAR HAYDEN, CO.",usgs,40.4891411,-107.1597784
09244405,CO,"GIBRALTAR CANAL NEAR HAYDEN, CO.",usgs,40.48803004,-107.1558894
09244410,CO,"YAMPA RIVER BELOW DIVERSION, NEAR HAYDEN, CO.",usgs,40.48830779,-107.1597784
09244415,CO,"SAGE CREEK ABOVE SAGE CREEK RES, NR HAYDEN, CO.",usgs,40.3835877,-107.193389
09244460,CO,"WATERING TROUGH GULCH NEAR HAYDEN, CO.",usgs,40.38247595,-107.2808909
09244464,CO,"HUBBERSON GULCH NEAR HAYDEN, CO.",usgs,40.39108697,-107.2714464
09244470,CO,"STOKES GULCH NEAR HAYDEN, CO.",usgs,40.4683077,-107.2470023
09244490,CO,"YAMPA RIVER ABOVE ELKHEAD CREEK NEAR HAYDEN, CO",usgs,40.51793056,-107.3989444
09244500,CO,"ELKHEAD CREEK NEAR CLARK, CO.",usgs,40.7321936,-107.1695009
09245000,CO,"ELKHEAD CREEK NEAR ELKHEAD, CO.",usgs,40.6696938,-107.2850592
09245500,CO,"NORTH FORK ELKHEAD CREEK NEAR ELKHEAD, CO.",usgs,40.680527,-107.2872814
09246200,CO,"ELKHEAD CREEK ABOVE LONG GULCH, NEAR HAYDEN, CO",usgs,40.59163879,-107.3208933
09246400,CO,"ELKHEAD CREEK BELOW MAYNARD GULCH, NEAR CRAIG, CO",usgs,40.5447222,-107.3980556
09246500,CO,"ELKHEAD CREEK NEAR CRAIG, CO",usgs,40.5310829,-107.4361735
09246900,CO,"FORTIFICATION CREEK NEAR, CRAIG, CO.",usgs,40.75635768,-107.5464553
09246920,CO,"FORTIFICATION CREEK NEAR FORTIFICATION, CO",usgs,40.74385785,-107.5408996
09247000,CO,"FORTIFICATION CREEK AT CRAIG, CO.",usgs,40.51413796,-107.5414539
09247500,CO,"YAMPA RIVER AT CRAIG, CO.",usgs,40.4958048,-107.5533986
09247600,CO,"YAMPA RIVER BELOW CRAIG, CO.",usgs,40.48080479,-107.6142338
09248500,CO,"EAST FORK OF WILLIAMS FORK NR WILLOW CREEK, CO.",usgs,40.2224793,-107.2667223
09248600,CO,"EAST FORK OF WILLIAMS FORK AB WILLOW CREEK, CO.",usgs,40.2610895,-107.2950565
09249000,CO,"EAST FORK OF WILLIAMS FORK NEAR PAGODA, CO.",usgs,40.312477,-107.3200577
09249200,CO,"SOUTH FORK OF WILLIAMS FORK NEAR PAGODA, CO.",usgs,40.21219945,-107.4428375
09249450,CO,"WADDLE CR NR PAGODA, CO",usgs,40.29553075,-107.51284
09249455,CO,"DEEP ROCK GULCH NR HAMILTON, CO",usgs,40.29691955,-107.5203402
09249500,CO,"WILLIAMS FORK AT HAMILTON, CO.",usgs,40.36997324,-107.6092326
09249700,CO,"MORAPOS CREEK NEAR HAMILTON, CO.",usgs,40.21858678,-107.5814526
09249750,CO,"WILLIAMS FORK AT MOUTH, NEAR HAMILTON, CO.",usgs,40.43719419,-107.6478456
09250000,CO,"MILK CREEK NEAR THORNBURGH, CO.",usgs,40.19358547,-107.7322907
